Date,Prob_Up,Prob_Down,Prediction,Actual
2009-02-12,0.9986792077221363,0.0013207922778636916,Up,Up
2009-02-13,0.9978657337558943,0.0021342662441057314,Up,Up
2009-02-16,0.9991233431398627,0.0008766568601372149,Up,Up
2009-02-17,0.9995907802837596,0.00040921971624047204,Up,Up
2009-02-18,0.9995710998407308,0.00042890015926916325,Up,Up
2009-02-19,0.9995182447439959,0.0004817552560040794,Up,Up
2009-02-20,0.9997193537941467,0.0002806462058533299,Up,Up
2009-02-24,0.9997295877109662,0.00027041228903385006,Up,Up
2009-02-25,0.9996473898015635,0.0003526101984364649,Up,Up
2009-02-26,0.9995576124261647,0.00044238757383524563,Up,Up
2009-02-27,0.9996454457528767,0.0003545542471233287,Up,Up
2009-03-02,0.9998633463281508,0.00013665367184917399,Up,Up
2009-03-03,0.9999253952829636,7.460471703635285e-05,Up,Up
2009-03-04,0.9999028097324096,9.719026759041904e-05,Up,Up
2009-03-05,0.9999574000680636,4.2599931936504465e-05,Up,Up
2009-03-06,0.9999279868716118,7.201312838822638e-05,Up,Up
2009-03-09,0.9999601482804394,3.985171956055744e-05,Up,Up
2009-03-12,0.9999330201160042,6.697988399578803e-05,Up,Up
2009-03-13,0.9997892891808735,0.0002107108191265472,Up,Up
2009-03-16,0.9996230951542462,0.00037690484575375605,Up,Up
2009-03-17,0.9996953779059485,0.00030462209405146545,Up,Up
2009-03-18,0.9995536681268893,0.0004463318731107724,Up,Up
2009-03-19,0.9994975732485694,0.0005024267514305847,Up,Up
2009-03-20,0.9995056017716404,0.0004943982283595605,Up,Up
2009-03-23,0.9982968007740238,0.0017031992259761153,Up,Up
2009-03-24,0.9983055949605282,0.0016944050394718246,Up,Up
2009-03-25,0.9975295696926969,0.00247043030730304,Up,Up
2009-03-26,0.9946244873129693,0.005375512687030737,Up,Up
