Date,Prob_Up,Prob_Down,Prediction,Actual
2021-06-07,0.06219807864902316,0.9378019213509768,Down,Up
2021-06-08,0.06261361120002629,0.9373863887999737,Down,Up
2021-06-09,0.06637933651565864,0.9336206634843414,Down,Up
2021-06-10,0.06290375252927849,0.9370962474707215,Down,Up
2021-06-11,0.060820916627876365,0.9391790833721236,Down,Up
2021-06-14,0.06052889721618693,0.9394711027838131,Down,Up
2021-06-15,0.058675267659800134,0.9413247323401999,Down,Up
2021-06-16,0.0620670296288105,0.9379329703711895,Down,Up
2021-06-17,0.06467090475426496,0.935329095245735,Down,Up
2021-06-18,0.06510574100153577,0.9348942589984642,Down,Up
2021-06-21,0.06313759546821329,0.9368624045317867,Down,Up
2021-06-22,0.06577923967848531,0.9342207603215147,Down,Up
2021-06-23,0.06890409703878375,0.9310959029612162,Down,Up
2021-06-24,0.06533051525680478,0.9346694847431952,Down,Up
2021-06-25,0.06299954958302523,0.9370004504169748,Down,Up
2021-06-28,0.06470579299141599,0.935294207008584,Down,Up
2021-06-29,0.06701548658875645,0.9329845134112436,Down,Up
2021-06-30,0.08088322488653132,0.9191167751134687,Down,Up
2021-07-01,0.08250843778933648,0.9174915622106635,Down,Up
2021-07-02,0.08099375249177143,0.9190062475082286,Down,Up
2021-07-05,0.07669501744012486,0.9233049825598751,Down,Up
2021-07-06,0.07739022063501377,0.9226097793649862,Down,Up
2021-07-07,0.07489790824651865,0.9251020917534813,Down,Up
2021-07-08,0.08098634736159649,0.9190136526384035,Down,Up
2021-07-09,0.0826117545534033,0.9173882454465967,Down,Up
2021-07-12,0.0840284876373728,0.9159715123626272,Down,Up
2021-07-13,0.07916676785726473,0.9208332321427353,Down,Up
2021-07-14,0.07770118170526508,0.9222988182947349,Down,Up
2021-07-15,0.0750049523013091,0.9249950476986909,Down,Up
2021-07-16,0.07716846451116,0.92283153548884,Down,Up
2021-07-19,0.0838446952926033,0.9161553047073967,Down,Up
2021-07-20,0.09195955426728963,0.9080404457327104,Down,Up
2021-07-22,0.08417651054553166,0.9158234894544683,Down,Up
2021-07-23,0.08286062111818049,0.9171393788818195,Down,Up
2021-07-26,0.0863658918145227,0.9136341081854773,Down,Up
2021-07-27,0.103531075109494,0.896468924890506,Down,Up
2021-07-28,0.11691499048448784,0.8830850095155122,Down,Up
2021-07-29,0.11401198023830139,0.8859880197616986,Down,Up
2021-07-30,0.11611218731785744,0.8838878126821426,Down,Up
2021-08-02,0.11035758948089325,0.8896424105191068,Down,Up
2021-08-03,0.10758117656104527,0.8924188234389547,Down,Up
2021-08-04,0.10541568600811313,0.8945843139918869,Down,Up
2021-08-05,0.12514011013889648,0.8748598898611035,Down,Up
2021-08-06,0.13189970799243134,0.8681002920075687,Down,Up
2021-08-09,0.1312944484482218,0.8687055515517782,Down,Up
2021-08-10,0.1372888306118082,0.8627111693881918,Down,Up
2021-08-11,0.13766910417712852,0.8623308958228715,Down,Up
2021-08-12,0.14077359418601698,0.859226405813983,Down,Up
2021-08-13,0.13208164241641018,0.8679183575835898,Down,Up
2021-08-16,0.1638014760619283,0.8361985239380717,Down,Up
2021-08-17,0.17009479051680598,0.829905209483194,Down,Up
2021-08-18,0.1729079495646434,0.8270920504353566,Down,Up
2021-08-20,0.1802900362279597,0.8197099637720403,Down,Up
2021-08-23,0.1774358737749817,0.8225641262250183,Down,Up
2021-08-24,0.16980671814171588,0.8301932818582841,Down,Up
2021-08-25,0.16905926508501024,0.8309407349149898,Down,Up
2021-08-26,0.16907848470185916,0.8309215152981408,Down,Up
2021-08-27,0.16481585866014337,0.8351841413398566,Down,Up
2021-08-30,0.15206002393428175,0.8479399760657182,Down,Up
2021-08-31,0.14111578037168637,0.8588842196283136,Down,Down
2021-09-01,0.14391791936012777,0.8560820806398722,Down,Down
2021-09-02,0.1357507745693205,0.8642492254306795,Down,Down
2021-09-03,0.13150530269711502,0.868494697302885,Down,Down
2021-09-06,0.12862200860612205,0.871377991393878,Down,Down
2021-09-07,0.12963195690571194,0.8703680430942881,Down,Down
2021-09-08,0.12999109842879608,0.8700089015712039,Down,Down
2021-09-09,0.1293837500223296,0.8706162499776704,Down,Down
2021-09-13,0.1300731431203037,0.8699268568796963,Down,Down
2021-09-14,0.12882760370577584,0.8711723962942242,Down,Down
2021-09-15,0.12226490977001703,0.877735090229983,Down,Up
2021-09-16,0.11775227614193984,0.8822477238580602,Down,Up
2021-09-17,0.11959011874868675,0.8804098812513133,Down,Up
2021-09-20,0.12867844976150977,0.8713215502384902,Down,Up
2021-09-21,0.12089713662802593,0.8791028633719741,Down,Up
2021-09-22,0.12154477653848061,0.8784552234615194,Down,Up
2021-09-23,0.10922728869796205,0.890772711302038,Down,Up
2021-09-24,0.10787836944401374,0.8921216305559863,Down,Up
2021-09-27,0.10820438415006928,0.8917956158499307,Down,Up
2021-09-28,0.11307887801860617,0.8869211219813938,Down,Up
2021-09-29,0.11457841817181824,0.8854215818281818,Down,Up
2021-09-30,0.11848155001230498,0.881518449987695,Down,Up
2021-10-01,0.1227913666038496,0.8772086333961504,Down,Up
2021-10-04,0.11528527030129421,0.8847147296987058,Down,Up
2021-10-05,0.1095688204158447,0.8904311795841553,Down,Down
2021-10-06,0.11745081866608253,0.8825491813339175,Down,Down
2021-10-07,0.11107799887958836,0.8889220011204116,Down,Down
2021-10-08,0.10662386751423514,0.8933761324857649,Down,Down
2021-10-11,0.10446982405550564,0.8955301759444944,Down,Down
2021-10-12,0.10424828667763164,0.8957517133223684,Down,Down
2021-10-13,0.09742683297497945,0.9025731670250206,Down,Down
2021-10-14,0.09072136026294852,0.9092786397370515,Down,Down
2021-10-18,0.08718391932644831,0.9128160806735517,Down,Down
2021-10-19,0.0920462922429085,0.9079537077570915,Down,Down
2021-10-20,0.09840410933702215,0.9015958906629779,Down,Down
2021-10-21,0.10212614157170163,0.8978738584282984,Down,Down
2021-10-22,0.10487085846064814,0.8951291415393519,Down,Down
2021-10-25,0.11020435500278092,0.8897956449972191,Down,Down
2021-10-26,0.11397705234155309,0.8860229476584469,Down,Down
2021-10-27,0.11695701451308194,0.8830429854869181,Down,Down
2021-10-28,0.13827241918282973,0.8617275808171703,Down,Down
2021-10-29,0.16282597672596777,0.8371740232740322,Down,Down
